tx_id,sender_account_id,receiver_account_id,amount,timestamp,is_fraud,case_id,is_synthetic
TX-002689,ACC-00515,ACC-00626,98.78,2026-08-13 18:00:00,0,,True
TX-002690,ACC-00645,ACC-00650,82.88,2026-09-07 08:00:00,0,,True
TX-002691,ACC-00411,ACC-00040,144.19,2026-09-04 08:00:00,0,,True
TX-002692,ACC-00437,ACC-00019,312.07,2026-09-08 11:00:00,0,,True
TX-002693,ACC-00390,ACC-00418,267.24,2026-08-18 16:00:00,0,,True
TX-002694,ACC-00237,ACC-00228,174.73,2026-08-26 11:00:00,0,,True
TX-002695,ACC-00523,ACC-00438,325.5,2026-09-01 09:00:00,0,,True
TX-002696,ACC-00276,ACC-00373,147.47,2026-08-29 14:00:00,0,,True
TX-002697,ACC-00429,ACC-00253,166.72,2026-09-09 07:00:00,0,,True
TX-002698,ACC-00042,ACC-00001,35.54,2026-08-18 02:00:00,0,,True
TX-002699,ACC-00218,ACC-00293,241.31,2026-08-11 17:00:00,0,,True
TX-002700,ACC-00104,ACC-00442,100.57,2026-08-10 21:00:00,0,,True
TX-002701,ACC-00373,ACC-00343,159.13,2026-09-06 15:00:00,0,,True
TX-002702,ACC-00014,ACC-00700,280.37,2026-08-14 08:00:00,0,,True
TX-002703,ACC-00340,ACC-00370,373.23,2026-08-29 13:00:00,0,,True
TX-002704,ACC-00798,ACC-00604,269.14,2026-08-30 05:00:00,0,,True
TX-002705,ACC-00666,ACC-00283,112.92,2026-08-29 10:00:00,0,,True
TX-002706,ACC-00909,ACC-00109,73.94,2026-08-17 17:00:00,0,,True
TX-002707,ACC-00124,ACC-00043,297.42,2026-08-11 16:00:00,0,,True
TX-002708,ACC-00838,ACC-00196,104.53,2026-08-27 09:00:00,0,,True
TX-002709,ACC-00077,ACC-00965,277.82,2026-08-31 03:00:00,0,,True
TX-002710,ACC-00743,ACC-00486,494.93,2026-09-03 19:00:00,0,,True
TX-002711,ACC-00739,ACC-00158,31.47,2026-09-03 23:00:00,0,,True
TX-002712,ACC-00564,ACC-00729,133.74,2026-08-12 19:00:00,0,,True
TX-002713,ACC-00999,ACC-00356,448.51,2026-08-26 16:00:00,0,,True
TX-002714,ACC-00735,ACC-00121,456.32,2026-09-07 21:00:00,0,,True
TX-002715,ACC-00430,ACC-00537,466.35,2026-08-25 12:00:00,0,,True
TX-002716,ACC-00171,ACC-00614,144.33,2026-08-11 08:00:00,0,,True
TX-002717,ACC-00297,ACC-00047,478.34,2026-09-08 14:00:00,0,,True
TX-002718,ACC-00195,ACC-00759,409.12,2026-08-25 15:00:00,0,,True
TX-002719,ACC-00546,ACC-00892,261.61,2026-09-08 07:00:00,0,,True
TX-002720,ACC-00449,ACC-00769,259.55,2026-08-24 00:00:00,0,,True
TX-002721,ACC-00411,ACC-00622,143.03,2026-09-05 12:00:00,0,,True
TX-002722,ACC-00164,ACC-00586,116.73,2026-08-19 12:00:00,0,,True
TX-002723,ACC-00901,ACC-00951,397.42,2026-08-26 20:00:00,0,,True
TX-002724,ACC-00725,ACC-00738,267.29,2026-09-01 05:00:00,0,,True
TX-002725,ACC-00304,ACC-00726,141.57,2026-09-07 07:00:00,0,,True
TX-002726,ACC-00230,ACC-00047,271.45,2026-09-01 11:00:00,0,,True
TX-002727,ACC-00655,ACC-00152,471.6,2026-09-02 08:00:00,0,,True
TX-002728,ACC-00277,ACC-00895,397.4,2026-08-21 05:00:00,0,,True
TX-002729,ACC-00844,ACC-00216,271.95,2026-09-09 16:00:00,0,,True
TX-002730,ACC-00356,ACC-00648,306.53,2026-08-30 02:00:00,0,,True
TX-002731,ACC-00086,ACC-00970,355.68,2026-08-24 04:00:00,0,,True
TX-002732,ACC-00740,ACC-00137,210.09,2026-08-22 03:00:00,0,,True
TX-002733,ACC-00333,ACC-00059,316.72,2026-09-10 01:00:00,0,,True
TX-002734,ACC-00225,ACC-00749,482.96,2026-09-05 04:00:00,0,,True
TX-002735,ACC-00995,ACC-00017,273.32,2026-08-13 18:00:00,0,,True
TX-002736,ACC-00109,ACC-00740,375.43,2026-08-28 16:00:00,0,,True
TX-002737,ACC-00264,ACC-00891,316.85,2026-08-21 19:00:00,0,,True
TX-002738,ACC-00212,ACC-00837,226.67,2026-08-31 04:00:00,0,,True
TX-002739,ACC-00209,ACC-00596,318.6,2026-08-14 00:00:00,0,,True
TX-002740,ACC-00160,ACC-00457,123.54,2026-08-17 23:00:00,0,,True
TX-002741,ACC-00378,ACC-00152,452.06,2026-09-07 21:00:00,0,,True
TX-002742,ACC-00186,ACC-00471,100.66,2026-08-14 07:00:00,0,,True
TX-002743,ACC-00194,ACC-00584,250.35,2026-08-18 07:00:00,0,,True
TX-002744,ACC-00664,ACC-00289,20.31,2026-09-05 07:00:00,0,,True
TX-002745,ACC-00838,ACC-00404,346.81,2026-09-04 10:00:00,0,,True
TX-002746,ACC-00147,ACC-00074,218.93,2026-08-26 16:00:00,0,,True
TX-002747,ACC-00994,ACC-00413,59.11,2026-08-25 08:00:00,0,,True
TX-002748,ACC-00745,ACC-00769,405.92,2026-08-22 09:00:00,0,,True
TX-002749,ACC-00387,ACC-00394,20.15,2026-08-15 12:00:00,0,,True
TX-002750,ACC-00782,ACC-00851,325.8,2026-09-09 08:00:00,0,,True
TX-002751,ACC-00255,ACC-00789,50.96,2026-09-05 16:00:00,0,,True
TX-002752,ACC-00615,ACC-00014,398.28,2026-09-10 09:00:00,0,,True
TX-002753,ACC-00556,ACC-00754,410.95,2026-08-13 14:00:00,0,,True
TX-002754,ACC-00088,ACC-00208,78.22,2026-08-16 18:00:00,0,,True
TX-002755,ACC-00914,ACC-00455,409.58,2026-09-01 02:00:00,0,,True
TX-002756,ACC-00491,ACC-00159,129.47,2026-08-23 14:00:00,0,,True
TX-002757,ACC-00274,ACC-00643,276.37,2026-09-10 11:00:00,0,,True
TX-002758,ACC-00106,ACC-00558,155.4,2026-08-24 23:00:00,0,,True
TX-002759,ACC-00146,ACC-00002,456.96,2026-09-10 05:00:00,0,,True
TX-002760,ACC-00438,ACC-00395,82.21,2026-08-21 03:00:00,0,,True
TX-002761,ACC-00232,ACC-00944,440.71,2026-08-28 15:00:00,0,,True
TX-002762,ACC-00906,ACC-00733,413.16,2026-09-06 21:00:00,0,,True
TX-002763,ACC-00174,ACC-00113,120.02,2026-08-11 03:00:00,0,,True
TX-002764,ACC-00366,ACC-00079,311.69,2026-09-07 01:00:00,0,,True
TX-002765,ACC-00946,ACC-00947,460.74,2026-08-13 11:00:00,0,,True
TX-002766,ACC-00620,ACC-00155,97.25,2026-08-25 02:00:00,0,,True
TX-002767,ACC-00615,ACC-00186,342.92,2026-09-05 15:00:00,0,,True
TX-002768,ACC-00704,ACC-00309,316.13,2026-09-01 01:00:00,0,,True
TX-002769,ACC-00897,ACC-00107,142.84,2026-08-25 15:00:00,0,,True
TX-002770,ACC-00378,ACC-00956,140.05,2026-08-11 14:00:00,0,,True
TX-002771,ACC-00818,ACC-00079,396.54,2026-08-14 08:00:00,0,,True
TX-002772,ACC-00797,ACC-00672,81.83,2026-09-06 00:00:00,0,,True
TX-002773,ACC-00458,ACC-00739,400.46,2026-08-26 10:00:00,0,,True
TX-002774,ACC-00116,ACC-00592,219.45,2026-08-18 04:00:00,0,,True
TX-002775,ACC-00149,ACC-00093,168.3,2026-09-06 07:00:00,0,,True
TX-002776,ACC-00786,ACC-00395,182.78,2026-08-25 23:00:00,0,,True
TX-002777,ACC-00493,ACC-00711,486.7,2026-08-21 16:00:00,0,,True
TX-002778,ACC-00342,ACC-00142,403.05,2026-08-21 05:00:00,0,,True
TX-002779,ACC-00393,ACC-00429,279.18,2026-08-23 19:00:00,0,,True
TX-002780,ACC-00505,ACC-00546,272.74,2026-09-03 00:00:00,0,,True
TX-002781,ACC-00086,ACC-00595,360.31,2026-08-24 18:00:00,0,,True
TX-002782,ACC-00796,ACC-00711,407.53,2026-09-02 14:00:00,0,,True
TX-002783,ACC-00090,ACC-00241,187.24,2026-09-04 12:00:00,0,,True
TX-002784,ACC-00372,ACC-00572,242.22,2026-09-06 09:00:00,0,,True
TX-002785,ACC-00062,ACC-00934,181.18,2026-08-14 08:00:00,0,,True
TX-002786,ACC-00302,ACC-00472,80.63,2026-08-13 19:00:00,0,,True
TX-002787,ACC-00996,ACC-00954,457.35,2026-09-03 06:00:00,0,,True
TX-002788,ACC-00848,ACC-00230,37.37,2026-09-06 09:00:00,0,,True
TX-002789,ACC-00986,ACC-00713,354.94,2026-08-28 13:00:00,0,,True
TX-002790,ACC-00027,ACC-00713,482.81,2026-08-30 11:00:00,0,,True
TX-002791,ACC-00719,ACC-00109,334.75,2026-09-07 21:00:00,0,,True
TX-002792,ACC-00858,ACC-00609,436.53,2026-09-10 08:00:00,0,,True
TX-002793,ACC-00375,ACC-00145,48.71,2026-09-08 12:00:00,0,,True
TX-002794,ACC-00583,ACC-00852,408.72,2026-09-06 07:00:00,0,,True
TX-002795,ACC-00482,ACC-00762,78.66,2026-08-24 14:00:00,0,,True
TX-002796,ACC-00972,ACC-00307,240.39,2026-08-18 02:00:00,0,,True
TX-002797,ACC-00455,ACC-00801,325.98,2026-09-10 03:00:00,0,,True
TX-002798,ACC-00114,ACC-00160,39.4,2026-08-21 11:00:00,0,,True
TX-002799,ACC-00619,ACC-00770,95.05,2026-09-05 12:00:00,0,,True
TX-002800,ACC-00406,ACC-00853,217.57,2026-08-10 22:00:00,0,,True
TX-002801,ACC-00568,ACC-00729,416.46,2026-08-11 18:00:00,0,,True
TX-002802,ACC-00514,ACC-00314,357.58,2026-08-28 07:00:00,0,,True
TX-002803,ACC-00279,ACC-00997,55.05,2026-08-29 08:00:00,0,,True
TX-002804,ACC-00761,ACC-00217,206.2,2026-09-09 05:00:00,0,,True
TX-002805,ACC-00402,ACC-00189,413.03,2026-08-23 17:00:00,0,,True
TX-002806,ACC-00862,ACC-00080,410.11,2026-08-26 21:00:00,0,,True
TX-002807,ACC-00321,ACC-00669,324.53,2026-08-15 00:00:00,0,,True
TX-002808,ACC-00169,ACC-00056,403.64,2026-08-20 23:00:00,0,,True
TX-002809,ACC-00200,ACC-00277,63.12,2026-09-08 01:00:00,0,,True
TX-002810,ACC-00618,ACC-00798,424.84,2026-09-10 05:00:00,0,,True
TX-002811,ACC-00289,ACC-00167,275.37,2026-09-08 06:00:00,0,,True
TX-002812,ACC-00612,ACC-00012,380.7,2026-09-01 06:00:00,0,,True
TX-002813,ACC-00565,ACC-00207,322.81,2026-09-09 05:00:00,0,,True
TX-002814,ACC-00276,ACC-00088,488.56,2026-08-23 11:00:00,0,,True
TX-002815,ACC-00578,ACC-00810,247.07,2026-09-09 02:00:00,0,,True
TX-002816,ACC-00096,ACC-00967,161.22,2026-08-30 03:00:00,0,,True
TX-002817,ACC-00982,ACC-00408,255.11,2026-08-31 00:00:00,0,,True
TX-002818,ACC-00744,ACC-00365,487.19,2026-08-18 15:00:00,0,,True
TX-002819,ACC-00100,ACC-00340,209.57,2026-08-17 20:00:00,0,,True
TX-002820,ACC-00104,ACC-00515,405.67,2026-09-06 12:00:00,0,,True
TX-002821,ACC-00602,ACC-00816,197.23,2026-08-23 11:00:00,0,,True
TX-002822,ACC-00298,ACC-00166,84.25,2026-08-27 10:00:00,0,,True
TX-002823,ACC-00907,ACC-00641,55.71,2026-08-19 05:00:00,0,,True
TX-002824,ACC-00906,ACC-00221,405.66,2026-08-21 08:00:00,0,,True
TX-002825,ACC-00788,ACC-00736,88.91,2026-08-10 20:00:00,0,,True
TX-002826,ACC-00529,ACC-00747,308.28,2026-08-25 02:00:00,0,,True
TX-002827,ACC-00459,ACC-00805,74.29,2026-09-01 01:00:00,0,,True
TX-002828,ACC-00639,ACC-00877,470.67,2026-09-08 14:00:00,0,,True
TX-002829,ACC-00793,ACC-00700,199.94,2026-09-03 17:00:00,0,,True
TX-002830,ACC-00622,ACC-00077,479.43,2026-08-22 16:00:00,0,,True
TX-002831,ACC-00510,ACC-00100,404.32,2026-09-06 03:00:00,0,,True
TX-002832,ACC-00561,ACC-00889,484.78,2026-08-16 10:00:00,0,,True
TX-002833,ACC-00511,ACC-00097,232.86,2026-09-05 03:00:00,0,,True
TX-002834,ACC-00166,ACC-00070,147.26,2026-08-30 01:00:00,0,,True
TX-002835,ACC-00092,ACC-00073,97.8,2026-08-16 22:00:00,0,,True
TX-002836,ACC-00265,ACC-00485,489.46,2026-08-16 22:00:00,0,,True
TX-002837,ACC-00666,ACC-00947,78.82,2026-09-06 18:00:00,0,,True
TX-002838,ACC-00500,ACC-00041,188.1,2026-09-01 00:00:00,0,,True
TX-002839,ACC-00419,ACC-00878,313.64,2026-08-20 08:00:00,0,,True
TX-002840,ACC-00452,ACC-00376,261.11,2026-08-22 02:00:00,0,,True
TX-002841,ACC-00383,ACC-00086,344.28,2026-08-24 22:00:00,0,,True
TX-002842,ACC-00270,ACC-00899,439.01,2026-08-20 11:00:00,0,,True
TX-002843,ACC-00636,ACC-00660,37.96,2026-08-16 05:00:00,0,,True
TX-002844,ACC-00717,ACC-00841,284.79,2026-09-06 09:00:00,0,,True
TX-002845,ACC-00298,ACC-00385,87.52,2026-08-29 10:00:00,0,,True
TX-002846,ACC-00229,ACC-00398,438.34,2026-08-20 10:00:00,0,,True
TX-002847,ACC-00358,ACC-00478,239.56,2026-08-23 22:00:00,0,,True
TX-002848,ACC-00112,ACC-00088,98.33,2026-09-07 00:00:00,0,,True
TX-002849,ACC-00787,ACC-00444,107.74,2026-08-31 10:00:00,0,,True
TX-002850,ACC-00325,ACC-00351,498.25,2026-08-26 06:00:00,0,,True
TX-002851,ACC-00720,ACC-00760,243.35,2026-09-01 22:00:00,0,,True
TX-002852,ACC-00040,ACC-00559,86.31,2026-08-26 08:00:00,0,,True
TX-002853,ACC-00656,ACC-00219,166.89,2026-09-08 17:00:00,0,,True
TX-002854,ACC-00793,ACC-00390,40.58,2026-08-16 01:00:00,0,,True
TX-002855,ACC-00809,ACC-00441,489.49,2026-09-04 11:00:00,0,,True
TX-002856,ACC-00217,ACC-00889,21.24,2026-08-16 15:00:00,0,,True
TX-002857,ACC-00434,ACC-00277,133.51,2026-09-05 10:00:00,0,,True
TX-002858,ACC-00146,ACC-00071,144.21,2026-09-08 03:00:00,0,,True
TX-002859,ACC-00895,ACC-00730,231.2,2026-08-27 20:00:00,0,,True
TX-002860,ACC-00220,ACC-00686,447.61,2026-09-05 11:00:00,0,,True
TX-002861,ACC-00095,ACC-00917,451.8,2026-08-31 03:00:00,0,,True
TX-002862,ACC-00169,ACC-00204,181.15,2026-08-27 21:00:00,0,,True
TX-002863,ACC-00487,ACC-00549,347.53,2026-09-04 14:00:00,0,,True
TX-002864,ACC-00448,ACC-00364,457.17,2026-08-23 00:00:00,0,,True
TX-002865,ACC-00843,ACC-00011,284.85,2026-08-12 17:00:00,0,,True
TX-002866,ACC-00204,ACC-00080,364.13,2026-08-22 17:00:00,0,,True
TX-002867,ACC-00149,ACC-00332,335.39,2026-08-14 13:00:00,0,,True
TX-002868,ACC-00761,ACC-00846,370.99,2026-08-31 12:00:00,0,,True
TX-002869,ACC-00155,ACC-00919,234.74,2026-09-05 21:00:00,0,,True
TX-002870,ACC-00886,ACC-00325,65.67,2026-08-19 23:00:00,0,,True
TX-002871,ACC-00270,ACC-00534,363.92,2026-08-27 08:00:00,0,,True
TX-002872,ACC-00650,ACC-00461,323.07,2026-08-23 09:00:00,0,,True
TX-002873,ACC-00038,ACC-00224,375.4,2026-09-03 23:00:00,0,,True
TX-002874,ACC-00714,ACC-00560,389.45,2026-08-22 00:00:00,0,,True
TX-002875,ACC-00222,ACC-00357,112.78,2026-09-03 15:00:00,0,,True
TX-002876,ACC-00591,ACC-00979,17.04,2026-08-15 01:00:00,0,,True
TX-002877,ACC-00017,ACC-00310,449.36,2026-08-25 09:00:00,0,,True
TX-002878,ACC-00717,ACC-00512,327.97,2026-08-26 23:00:00,0,,True
TX-002879,ACC-00421,ACC-00361,182.58,2026-08-23 23:00:00,0,,True
TX-002880,ACC-00536,ACC-00998,384.89,2026-09-07 07:00:00,0,,True
TX-002881,ACC-00470,ACC-00439,192.83,2026-08-23 17:00:00,0,,True
TX-002882,ACC-00167,ACC-00556,223.58,2026-08-31 15:00:00,0,,True
TX-002883,ACC-00706,ACC-00697,224.37,2026-08-31 14:00:00,0,,True
TX-002884,ACC-00636,ACC-00961,463.32,2026-08-14 09:00:00,0,,True
TX-002885,ACC-00090,ACC-00826,420.24,2026-09-07 16:00:00,0,,True
TX-002886,ACC-00017,ACC-00632,466.92,2026-09-06 21:00:00,0,,True
TX-002887,ACC-00768,ACC-00770,315.67,2026-08-24 09:00:00,0,,True
TX-002888,ACC-00649,ACC-00455,256.65,2026-08-16 11:00:00,0,,True
TX-002889,ACC-00684,ACC-00297,427.34,2026-09-04 05:00:00,0,,True
TX-002890,ACC-00796,ACC-00466,280.28,2026-09-07 06:00:00,0,,True
TX-002891,ACC-00877,ACC-00481,475.77,2026-08-29 22:00:00,0,,True
TX-002892,ACC-00423,ACC-00930,412.0,2026-08-18 13:00:00,0,,True
TX-002893,ACC-00406,ACC-00008,470.41,2026-08-16 05:00:00,0,,True
TX-002894,ACC-00520,ACC-00291,141.13,2026-08-20 04:00:00,0,,True
TX-002895,ACC-00315,ACC-00859,452.31,2026-08-11 23:00:00,0,,True
TX-002896,ACC-00690,ACC-00248,12.04,2026-08-11 23:00:00,0,,True
TX-002897,ACC-00034,ACC-00016,22.86,2026-08-16 01:00:00,0,,True
TX-002898,ACC-00861,ACC-00837,264.29,2026-08-17 17:00:00,0,,True
TX-002899,ACC-00326,ACC-00344,93.5,2026-08-22 23:00:00,0,,True
TX-002900,ACC-00248,ACC-00570,487.01,2026-09-03 17:00:00,0,,True
TX-002901,ACC-00660,ACC-00403,415.99,2026-08-15 18:00:00,0,,True
TX-002902,ACC-00440,ACC-00132,470.3,2026-08-28 13:00:00,0,,True
TX-002903,ACC-00178,ACC-00413,453.04,2026-08-25 07:00:00,0,,True
TX-002904,ACC-00448,ACC-00237,58.79,2026-08-16 08:00:00,0,,True
TX-002905,ACC-00517,ACC-00122,319.41,2026-08-16 00:00:00,0,,True
TX-002906,ACC-00864,ACC-00781,317.39,2026-09-01 19:00:00,0,,True
TX-002907,ACC-00163,ACC-00972,167.98,2026-09-08 10:00:00,0,,True
TX-002908,ACC-00027,ACC-00448,15.65,2026-08-16 18:00:00,0,,True
TX-002909,ACC-00157,ACC-00029,312.87,2026-08-24 10:00:00,0,,True
TX-002910,ACC-00586,ACC-00392,22.39,2026-08-18 08:00:00,0,,True
TX-002911,ACC-00465,ACC-00650,319.44,2026-08-30 07:00:00,0,,True
TX-002912,ACC-00246,ACC-00669,449.98,2026-09-01 06:00:00,0,,True
TX-002913,ACC-00549,ACC-00861,130.17,2026-08-17 00:00:00,0,,True
TX-002914,ACC-00789,ACC-00267,333.04,2026-09-02 10:00:00,0,,True
TX-002915,ACC-00958,ACC-00148,317.44,2026-08-20 18:00:00,0,,True
TX-002916,ACC-00888,ACC-00106,64.36,2026-08-11 17:00:00,0,,True
TX-002917,ACC-00126,ACC-00110,79.5,2026-09-02 07:00:00,0,,True
TX-002918,ACC-00096,ACC-00080,252.18,2026-08-30 06:00:00,0,,True
TX-002919,ACC-00401,ACC-00104,250.61,2026-09-09 23:00:00,0,,True
TX-002920,ACC-00076,ACC-00499,480.02,2026-09-08 06:00:00,0,,True
TX-002921,ACC-00704,ACC-00430,193.87,2026-08-30 16:00:00,0,,True
TX-002922,ACC-00931,ACC-00462,406.19,2026-09-05 03:00:00,0,,True
TX-002923,ACC-00011,ACC-00926,97.55,2026-08-22 16:00:00,0,,True
TX-002924,ACC-00622,ACC-00876,25.41,2026-08-31 01:00:00,0,,True
TX-002925,ACC-00496,ACC-00629,304.0,2026-09-10 07:00:00,0,,True
TX-002926,ACC-00535,ACC-00760,134.71,2026-09-07 06:00:00,0,,True
TX-002927,ACC-00621,ACC-00031,272.62,2026-08-24 20:00:00,0,,True
TX-002928,ACC-00780,ACC-00157,115.99,2026-08-30 09:00:00,0,,True
TX-002929,ACC-00921,ACC-00223,24.45,2026-09-06 05:00:00,0,,True
TX-002930,ACC-00086,ACC-00746,348.88,2026-09-06 04:00:00,0,,True
TX-002931,ACC-00281,ACC-00494,107.63,2026-09-08 01:00:00,0,,True
TX-002932,ACC-00726,ACC-00565,329.44,2026-08-26 13:00:00,0,,True
TX-002933,ACC-00829,ACC-00508,223.67,2026-08-11 00:00:00,0,,True
TX-002934,ACC-00945,ACC-00198,132.55,2026-09-03 15:00:00,0,,True
TX-002935,ACC-00867,ACC-00909,361.52,2026-08-11 00:00:00,0,,True
TX-002936,ACC-00106,ACC-00598,398.65,2026-08-23 03:00:00,0,,True
TX-002937,ACC-00170,ACC-00814,110.86,2026-08-17 21:00:00,0,,True
TX-002938,ACC-00444,ACC-00905,228.62,2026-08-21 13:00:00,0,,True
TX-002939,ACC-00279,ACC-00836,166.19,2026-09-06 17:00:00,0,,True
TX-002940,ACC-00393,ACC-00440,107.86,2026-08-30 01:00:00,0,,True
TX-002941,ACC-00920,ACC-00648,411.48,2026-08-27 07:00:00,0,,True
TX-002942,ACC-00911,ACC-00035,479.47,2026-09-01 18:00:00,0,,True
TX-002943,ACC-00420,ACC-00301,305.9,2026-08-12 16:00:00,0,,True
TX-002944,ACC-00974,ACC-00989,269.94,2026-08-29 12:00:00,0,,True
TX-002945,ACC-00118,ACC-00185,406.43,2026-08-28 07:00:00,0,,True
TX-002946,ACC-00367,ACC-00252,45.59,2026-08-20 01:00:00,0,,True
TX-002947,ACC-00381,ACC-00149,391.96,2026-09-07 12:00:00,0,,True
TX-002948,ACC-00327,ACC-00705,15.34,2026-08-31 06:00:00,0,,True
TX-002949,ACC-00477,ACC-00582,399.67,2026-08-13 05:00:00,0,,True
TX-002950,ACC-00576,ACC-00068,198.94,2026-08-22 06:00:00,0,,True
TX-002951,ACC-00540,ACC-00223,60.43,2026-09-01 14:00:00,0,,True
TX-002952,ACC-00623,ACC-00969,442.85,2026-08-13 15:00:00,0,,True
TX-002953,ACC-00077,ACC-00588,447.41,2026-08-27 15:00:00,0,,True
TX-002954,ACC-00775,ACC-00446,165.71,2026-08-31 06:00:00,0,,True
TX-002955,ACC-00202,ACC-00051,403.34,2026-08-26 11:00:00,0,,True
TX-002956,ACC-00282,ACC-00432,68.44,2026-08-27 07:00:00,0,,True
TX-002957,ACC-00616,ACC-00335,299.67,2026-09-02 18:00:00,0,,True
TX-002958,ACC-00022,ACC-00292,18.74,2026-08-15 18:00:00,0,,True
TX-002959,ACC-00005,ACC-00934,236.27,2026-09-06 00:00:00,0,,True
TX-002960,ACC-00038,ACC-00918,271.4,2026-08-25 11:00:00,0,,True
TX-002961,ACC-00346,ACC-00661,17.97,2026-08-26 09:00:00,0,,True
TX-002962,ACC-00850,ACC-00822,213.39,2026-09-01 04:00:00,0,,True
TX-002963,ACC-00325,ACC-00772,179.45,2026-09-07 19:00:00,0,,True
TX-002964,ACC-00794,ACC-00321,251.97,2026-09-09 00:00:00,0,,True
TX-002965,ACC-00306,ACC-00714,492.14,2026-08-25 16:00:00,0,,True
TX-002966,ACC-00991,ACC-00933,69.49,2026-08-29 17:00:00,0,,True
TX-002967,ACC-00106,ACC-00030,119.77,2026-08-15 12:00:00,0,,True
TX-002968,ACC-00143,ACC-00108,496.83,2026-08-13 14:00:00,0,,True
TX-002969,ACC-00742,ACC-00447,120.91,2026-09-08 06:00:00,0,,True
TX-002970,ACC-00742,ACC-00924,408.02,2026-08-14 19:00:00,0,,True
TX-002971,ACC-00006,ACC-00957,347.24,2026-09-09 04:00:00,0,,True
TX-002972,ACC-00905,ACC-00804,31.11,2026-09-09 03:00:00,0,,True
TX-002973,ACC-00077,ACC-00271,171.37,2026-08-22 00:00:00,0,,True
TX-002974,ACC-00277,ACC-00716,93.47,2026-09-05 18:00:00,0,,True
TX-002975,ACC-00472,ACC-00123,71.88,2026-08-14 08:00:00,0,,True
TX-002976,ACC-00772,ACC-00599,445.02,2026-08-10 23:00:00,0,,True
TX-002977,ACC-00653,ACC-00458,337.44,2026-08-24 20:00:00,0,,True
TX-002978,ACC-00247,ACC-00592,244.18,2026-08-26 04:00:00,0,,True
TX-002979,ACC-00330,ACC-00792,368.12,2026-09-03 10:00:00,0,,True
TX-002980,ACC-00271,ACC-00785,155.15,2026-09-08 01:00:00,0,,True
TX-002981,ACC-00572,ACC-00856,437.71,2026-08-19 16:00:00,0,,True
TX-002982,ACC-00753,ACC-00877,110.89,2026-09-08 10:00:00,0,,True
TX-002983,ACC-00996,ACC-00507,39.53,2026-09-09 15:00:00,0,,True
TX-002984,ACC-00222,ACC-00480,411.07,2026-09-03 21:00:00,0,,True
TX-002985,ACC-00108,ACC-00349,112.24,2026-08-22 20:00:00,0,,True
TX-002986,ACC-00527,ACC-00880,163.55,2026-08-11 03:00:00,0,,True
TX-002987,ACC-00726,ACC-00465,331.09,2026-08-13 20:00:00,0,,True
TX-002988,ACC-00109,ACC-00937,73.73,2026-08-12 01:00:00,0,,True
TX-002989,ACC-00395,ACC-00999,231.69,2026-08-21 20:00:00,0,,True
TX-002990,ACC-00208,ACC-00799,206.1,2026-09-08 04:00:00,0,,True
TX-002991,ACC-00434,ACC-00169,346.27,2026-08-10 18:00:00,0,,True
TX-002992,ACC-00664,ACC-00105,82.17,2026-08-13 09:00:00,0,,True
TX-002993,ACC-00763,ACC-00113,127.88,2026-08-12 22:00:00,0,,True
TX-002994,ACC-00192,ACC-00274,24.01,2026-08-19 20:00:00,0,,True
TX-002995,ACC-00464,ACC-00361,140.13,2026-08-11 19:00:00,0,,True
TX-002996,ACC-00087,ACC-00363,221.42,2026-09-06 00:00:00,0,,True
TX-002997,ACC-00515,ACC-00442,258.88,2026-09-08 22:00:00,0,,True
TX-002998,ACC-00280,ACC-00379,57.93,2026-08-21 00:00:00,0,,True
TX-002999,ACC-00750,ACC-00951,217.07,2026-09-01 06:00:00,0,,True
TX-003000,ACC-00413,ACC-00181,301.08,2026-08-24 17:00:00,0,,True
TX-003001,ACC-00506,ACC-00532,222.45,2026-08-20 11:00:00,0,,True
TX-003002,ACC-00662,ACC-00255,479.9,2026-09-03 09:00:00,0,,True
TX-003003,ACC-00055,ACC-00917,27.49,2026-09-02 05:00:00,0,,True
TX-003004,ACC-00068,ACC-00545,59.51,2026-09-02 17:00:00,0,,True
TX-003005,ACC-00717,ACC-00734,208.23,2026-08-29 09:00:00,0,,True
TX-003006,ACC-00226,ACC-00752,413.79,2026-08-19 04:00:00,0,,True
TX-003007,ACC-00508,ACC-00211,93.8,2026-09-04 01:00:00,0,,True
TX-003008,ACC-00653,ACC-00295,355.87,2026-08-31 13:00:00,0,,True
TX-003009,ACC-00004,ACC-00097,100.69,2026-08-11 14:00:00,0,,True
TX-003010,ACC-00638,ACC-00489,372.15,2026-08-13 14:00:00,0,,True
TX-003011,ACC-00245,ACC-00175,164.41,2026-09-08 07:00:00,0,,True
TX-003012,ACC-00192,ACC-00341,450.94,2026-09-06 12:00:00,0,,True
TX-003013,ACC-00683,ACC-00486,219.68,2026-09-10 07:00:00,0,,True
TX-003014,ACC-00998,ACC-00271,441.82,2026-09-04 15:00:00,0,,True
TX-003015,ACC-00779,ACC-00874,14.77,2026-08-29 21:00:00,0,,True
TX-003016,ACC-00598,ACC-00002,249.27,2026-09-02 21:00:00,0,,True
TX-003017,ACC-00113,ACC-00047,411.27,2026-08-22 15:00:00,0,,True
TX-003018,ACC-00298,ACC-00856,121.86,2026-08-25 07:00:00,0,,True
TX-003019,ACC-00774,ACC-00151,389.88,2026-09-07 03:00:00,0,,True
TX-003020,ACC-00824,ACC-00754,174.48,2026-08-25 13:00:00,0,,True
