case_id,account_id,fraud_amount,timestamp,is_synthetic
C12609,ACC-06869,8413.99,2026-08-26 19:00:00,True
C12610,ACC-07010,5720.5,2026-09-01 17:00:00,True
C12611,ACC-05496,13131.15,2026-09-07 00:00:00,True
C12612,ACC-01854,5665.46,2026-08-29 12:00:00,True
C12613,ACC-01677,14278.06,2026-08-16 04:00:00,True
C12614,ACC-04354,69948.8,2026-08-26 19:00:00,True
C12615,ACC-07924,9298.03,2026-09-02 03:00:00,True
C12616,ACC-05206,11183.12,2026-09-03 05:00:00,True
C12617,ACC-06458,14278.52,2026-08-23 04:00:00,True
C12618,ACC-04340,87630.58,2026-08-30 05:00:00,True
C12619,ACC-02278,9595.07,2026-09-03 05:00:00,True
C12620,ACC-07418,14176.26,2026-09-05 07:00:00,True
C12621,ACC-05358,79133.15,2026-09-02 09:00:00,True
C12622,ACC-01419,43254.31,2026-08-28 17:00:00,True
C12623,ACC-05434,11004.36,2026-09-03 00:00:00,True
C12624,ACC-00718,38286.41,2026-08-26 12:00:00,True
C12625,ACC-01741,5923.77,2026-08-19 07:00:00,True
C12626,ACC-04240,44927.87,2026-08-18 19:00:00,True
C12627,ACC-07668,82324.75,2026-08-25 10:00:00,True
C12628,ACC-01452,32472.75,2026-08-24 01:00:00,True
C12629,ACC-03294,13616.88,2026-09-06 05:00:00,True
C12630,ACC-00470,10738.65,2026-08-15 01:00:00,True
C12631,ACC-02533,7457.89,2026-09-01 22:00:00,True
C12632,ACC-04994,6098.76,2026-09-04 14:00:00,True
C12633,ACC-04765,11401.36,2026-09-03 07:00:00,True
C12634,ACC-03961,5670.74,2026-08-17 11:00:00,True
C12635,ACC-01797,5005.73,2026-08-29 08:00:00,True
C12636,ACC-07534,12988.38,2026-08-26 20:00:00,True
C12637,ACC-00906,10503.16,2026-08-20 00:00:00,True
C12638,ACC-01166,13887.93,2026-08-18 00:00:00,True
C12639,ACC-07583,14432.85,2026-08-26 16:00:00,True
C12640,ACC-06425,10774.72,2026-08-29 17:00:00,True
C12641,ACC-00546,9051.99,2026-08-14 13:00:00,True
C12642,ACC-06303,14368.7,2026-09-01 20:00:00,True
C12643,ACC-07153,13579.27,2026-09-04 20:00:00,True
C12644,ACC-03906,7068.93,2026-09-06 11:00:00,True
C12645,ACC-01129,40233.6,2026-08-22 01:00:00,True
C12646,ACC-00516,93758.82,2026-08-28 22:00:00,True
C12647,ACC-07063,14921.0,2026-09-05 12:00:00,True
C12648,ACC-00536,50234.0,2026-09-05 13:00:00,True
C12649,ACC-04803,9398.61,2026-08-19 14:00:00,True
C12650,ACC-02980,7671.06,2026-08-17 16:00:00,True
C12651,ACC-04201,5931.9,2026-09-06 06:00:00,True
C12652,ACC-04241,59478.58,2026-08-29 04:00:00,True
C12653,ACC-04315,9596.06,2026-09-07 15:00:00,True
C12654,ACC-03512,12279.22,2026-08-30 17:00:00,True
C12655,ACC-06476,14556.68,2026-08-29 21:00:00,True
C12656,ACC-04922,10585.69,2026-09-01 18:00:00,True
C12657,ACC-07815,8306.0,2026-08-14 13:00:00,True
C12658,ACC-05398,10267.09,2026-08-20 02:00:00,True
C12659,ACC-00438,13353.59,2026-08-19 15:00:00,True
C12660,ACC-06824,11826.01,2026-08-22 20:00:00,True
C12661,ACC-06365,12782.96,2026-08-15 17:00:00,True
C12662,ACC-03967,13149.32,2026-09-03 05:00:00,True
C12663,ACC-05328,53011.6,2026-08-27 21:00:00,True
C12664,ACC-04281,10665.73,2026-08-28 23:00:00,True
C12665,ACC-03278,7424.94,2026-09-01 10:00:00,True
C12666,ACC-05237,14484.92,2026-08-21 21:00:00,True
C12667,ACC-05481,12749.66,2026-08-20 10:00:00,True
C12668,ACC-04317,9059.25,2026-09-08 23:00:00,True
C12669,ACC-05999,9142.23,2026-08-28 08:00:00,True
C12670,ACC-01134,14375.94,2026-09-10 02:00:00,True
C12671,ACC-06658,7356.82,2026-09-07 03:00:00,True
C12672,ACC-06897,10884.23,2026-08-26 00:00:00,True
C12673,ACC-03812,13494.5,2026-08-28 23:00:00,True
C12674,ACC-05052,11105.73,2026-09-01 05:00:00,True
C12675,ACC-04771,6591.92,2026-09-05 02:00:00,True
C12676,ACC-02372,8768.48,2026-08-30 18:00:00,True
C12677,ACC-07902,5820.95,2026-09-08 09:00:00,True
C12678,ACC-06293,98696.09,2026-08-15 13:00:00,True
C12679,ACC-04616,68518.69,2026-08-29 15:00:00,True
C12680,ACC-02403,5320.34,2026-08-19 03:00:00,True
C12681,ACC-00868,58527.74,2026-08-14 02:00:00,True
C12682,ACC-07858,53264.08,2026-08-28 09:00:00,True
C12683,ACC-05912,6481.68,2026-08-26 02:00:00,True
C12684,ACC-05155,10127.84,2026-09-06 05:00:00,True
C12685,ACC-01385,14073.07,2026-08-26 04:00:00,True
C12686,ACC-06659,9178.7,2026-08-18 07:00:00,True
C12687,ACC-05736,11315.38,2026-08-17 12:00:00,True
C12688,ACC-02553,13002.09,2026-08-19 02:00:00,True
C12689,ACC-06387,5027.37,2026-08-30 02:00:00,True
C12690,ACC-07003,7017.13,2026-08-25 20:00:00,True
C12691,ACC-04808,11803.56,2026-09-06 02:00:00,True
C12692,ACC-07474,12440.52,2026-08-13 13:00:00,True
C12693,ACC-02161,8906.9,2026-09-01 20:00:00,True
C12694,ACC-00917,11124.64,2026-08-24 18:00:00,True
C12695,ACC-03173,9349.38,2026-08-22 06:00:00,True
C12696,ACC-01793,9549.53,2026-08-18 11:00:00,True
C12697,ACC-07307,10471.23,2026-08-17 18:00:00,True
C12698,ACC-01208,5445.14,2026-08-23 22:00:00,True
C12699,ACC-06547,9073.36,2026-08-31 12:00:00,True
C12700,ACC-04981,9745.18,2026-08-21 10:00:00,True
C12701,ACC-02691,14141.05,2026-08-27 22:00:00,True
C12702,ACC-07096,7309.45,2026-08-21 18:00:00,True
C12703,ACC-01535,7229.0,2026-08-30 18:00:00,True
C12704,ACC-06302,13915.13,2026-09-02 03:00:00,True
C12705,ACC-03069,13167.36,2026-08-14 11:00:00,True
C12706,ACC-04925,7541.42,2026-08-19 18:00:00,True
C12707,ACC-00523,10307.43,2026-09-02 12:00:00,True
C12708,ACC-05710,14520.09,2026-09-09 05:00:00,True
C12709,ACC-00753,8969.8,2026-08-27 05:00:00,True
C12710,ACC-02122,14586.37,2026-08-28 11:00:00,True
C12711,ACC-07061,10352.58,2026-08-16 04:00:00,True
C12712,ACC-00974,5163.43,2026-08-23 23:00:00,True
C12713,ACC-03195,12946.3,2026-08-13 13:00:00,True
C12714,ACC-05879,33112.58,2026-08-21 03:00:00,True
C12715,ACC-05533,8094.92,2026-09-07 03:00:00,True
C12716,ACC-01818,10486.81,2026-08-23 14:00:00,True
C12717,ACC-05590,14828.14,2026-09-08 10:00:00,True
C12718,ACC-01990,29767.8,2026-08-14 09:00:00,True
C12719,ACC-07147,7783.01,2026-08-19 17:00:00,True
C12720,ACC-04482,12890.0,2026-09-08 01:00:00,True
C12721,ACC-06450,8878.81,2026-08-30 07:00:00,True
C12722,ACC-01521,35211.49,2026-09-03 19:00:00,True
C12723,ACC-03634,12734.63,2026-08-20 21:00:00,True
C12724,ACC-06048,5669.01,2026-08-17 14:00:00,True
C12725,ACC-02145,13345.11,2026-08-18 05:00:00,True
C12726,ACC-03486,10574.58,2026-08-16 21:00:00,True
C12727,ACC-01031,8222.14,2026-08-27 00:00:00,True
C12728,ACC-07698,13999.71,2026-08-30 06:00:00,True
C12729,ACC-05733,6880.81,2026-09-08 22:00:00,True
C12730,ACC-06406,5171.21,2026-08-23 01:00:00,True
C12731,ACC-00209,11487.17,2026-08-20 01:00:00,True
C12732,ACC-07129,13375.19,2026-08-27 13:00:00,True
C12733,ACC-01254,5852.25,2026-08-30 22:00:00,True
C12734,ACC-01193,10946.48,2026-08-15 09:00:00,True
C12735,ACC-05371,10928.86,2026-08-24 09:00:00,True
C12736,ACC-04117,10535.85,2026-08-25 21:00:00,True
C12737,ACC-05080,12615.84,2026-08-23 13:00:00,True
C12738,ACC-02888,13108.29,2026-09-06 17:00:00,True
C12739,ACC-03699,8170.67,2026-08-15 16:00:00,True
C12740,ACC-04650,27446.1,2026-08-31 19:00:00,True
C12741,ACC-07146,11029.06,2026-09-05 20:00:00,True
C12742,ACC-05050,8625.32,2026-08-14 09:00:00,True
C12743,ACC-01593,12679.99,2026-09-07 04:00:00,True
C12744,ACC-07784,6826.19,2026-08-31 09:00:00,True
C12745,ACC-04576,13003.72,2026-09-03 18:00:00,True
C12746,ACC-05586,7765.15,2026-09-03 11:00:00,True
C12747,ACC-07465,12548.41,2026-08-14 19:00:00,True
C12748,ACC-07541,13115.77,2026-08-14 10:00:00,True
C12749,ACC-02084,13703.0,2026-08-23 18:00:00,True
C12750,ACC-00390,14063.19,2026-08-24 03:00:00,True
C12751,ACC-03071,6004.36,2026-08-20 03:00:00,True
C12752,ACC-04319,8118.92,2026-08-29 11:00:00,True
C12753,ACC-00095,61838.01,2026-08-28 10:00:00,True
C12754,ACC-04876,40399.94,2026-09-01 18:00:00,True
C12755,ACC-04441,5014.53,2026-08-21 21:00:00,True
C12756,ACC-06311,10907.37,2026-09-07 00:00:00,True
C12757,ACC-07337,11913.0,2026-08-18 04:00:00,True
C12758,ACC-04974,13144.46,2026-08-23 07:00:00,True
C12759,ACC-02978,14671.74,2026-08-23 09:00:00,True
C12760,ACC-05763,12110.68,2026-09-03 08:00:00,True
C12761,ACC-01400,12448.8,2026-09-03 05:00:00,True
C12762,ACC-04727,11840.68,2026-08-18 10:00:00,True
C12763,ACC-04410,7765.49,2026-09-06 06:00:00,True
C12764,ACC-06247,5028.18,2026-09-06 18:00:00,True
C12765,ACC-07483,6107.74,2026-09-03 14:00:00,True
C12766,ACC-02163,9133.56,2026-08-19 12:00:00,True
C12767,ACC-04560,9470.75,2026-08-31 06:00:00,True
C12768,ACC-05415,11479.63,2026-09-05 13:00:00,True
C12769,ACC-04617,8251.12,2026-09-07 01:00:00,True
C12770,ACC-04543,11595.2,2026-08-28 00:00:00,True
C12771,ACC-02773,81010.67,2026-08-20 04:00:00,True
C12772,ACC-03617,9544.29,2026-09-07 18:00:00,True
C12773,ACC-02092,7243.16,2026-08-31 16:00:00,True
C12774,ACC-00621,13638.48,2026-09-03 14:00:00,True
C12775,ACC-05408,14635.08,2026-08-14 21:00:00,True
C12776,ACC-06096,9803.5,2026-09-02 07:00:00,True
C12777,ACC-01216,5171.46,2026-08-27 08:00:00,True
C12778,ACC-02102,9859.03,2026-09-02 16:00:00,True
C12779,ACC-04814,10096.98,2026-09-02 19:00:00,True
C12780,ACC-01993,7676.76,2026-09-06 09:00:00,True
C12781,ACC-07017,62393.55,2026-08-29 20:00:00,True
C12782,ACC-00310,9970.37,2026-09-04 16:00:00,True
C12783,ACC-03395,6490.96,2026-08-25 12:00:00,True
C12784,ACC-03705,12684.93,2026-09-10 02:00:00,True
C12785,ACC-05078,80714.12,2026-08-16 19:00:00,True
C12786,ACC-00447,9931.51,2026-08-24 02:00:00,True
C12787,ACC-02180,5164.31,2026-08-27 19:00:00,True
C12788,ACC-02211,10651.59,2026-09-08 09:00:00,True
C12789,ACC-01340,9107.35,2026-09-06 05:00:00,True
C12790,ACC-01729,9670.83,2026-09-09 06:00:00,True
C12791,ACC-06149,42432.87,2026-08-23 13:00:00,True
C12792,ACC-00995,13931.03,2026-08-22 22:00:00,True
C12793,ACC-03950,14235.67,2026-09-08 02:00:00,True
C12794,ACC-04593,5935.1,2026-08-22 09:00:00,True
C12795,ACC-00444,10368.91,2026-09-01 17:00:00,True
C12796,ACC-07579,5441.71,2026-08-21 05:00:00,True
C12797,ACC-04348,10410.75,2026-08-19 04:00:00,True
C12798,ACC-02885,12286.65,2026-08-19 14:00:00,True
C12799,ACC-06201,13170.65,2026-08-14 21:00:00,True
C12800,ACC-06394,13874.68,2026-09-03 23:00:00,True
C12801,ACC-00668,30761.2,2026-09-07 10:00:00,True
C12802,ACC-07828,14122.41,2026-09-06 13:00:00,True
C12803,ACC-01491,99777.41,2026-09-04 01:00:00,True
C12804,ACC-06996,10672.94,2026-08-23 15:00:00,True
C12805,ACC-02935,6721.35,2026-08-26 23:00:00,True
C12806,ACC-03245,29053.19,2026-08-14 22:00:00,True
C12807,ACC-01998,14093.33,2026-08-26 00:00:00,True
C12808,ACC-02249,12376.12,2026-08-22 14:00:00,True
C12809,ACC-03650,10179.54,2026-09-06 11:00:00,True
C12810,ACC-02080,12989.43,2026-08-24 05:00:00,True
C12811,ACC-02908,10084.16,2026-09-03 11:00:00,True
C12812,ACC-05325,13844.21,2026-08-21 19:00:00,True
C12813,ACC-01010,10522.77,2026-09-02 19:00:00,True
C12814,ACC-07386,10375.66,2026-08-30 20:00:00,True
C12815,ACC-05652,8320.76,2026-09-02 04:00:00,True
C12816,ACC-05153,5440.19,2026-09-06 07:00:00,True
C12817,ACC-07705,6397.12,2026-08-26 06:00:00,True
C12818,ACC-06470,11987.76,2026-08-16 05:00:00,True
C12819,ACC-03794,77847.2,2026-09-07 20:00:00,True
C12820,ACC-02078,6649.24,2026-09-08 02:00:00,True
C12821,ACC-01146,10858.41,2026-08-17 16:00:00,True
C12822,ACC-07835,6904.22,2026-09-07 14:00:00,True
C12823,ACC-03797,9389.79,2026-08-16 09:00:00,True
C12824,ACC-01245,85948.56,2026-08-23 16:00:00,True
C12825,ACC-05028,11216.55,2026-08-31 20:00:00,True
C12826,ACC-04637,8794.45,2026-09-09 02:00:00,True
C12827,ACC-05106,85726.26,2026-09-08 20:00:00,True
C12828,ACC-00436,64463.48,2026-08-15 18:00:00,True
C12829,ACC-02035,35014.72,2026-08-24 13:00:00,True
C12830,ACC-06513,8997.09,2026-08-21 10:00:00,True
C12831,ACC-04643,83092.72,2026-09-03 08:00:00,True
C12832,ACC-01347,8690.48,2026-08-17 15:00:00,True
C12833,ACC-07407,6869.55,2026-08-23 15:00:00,True
C12834,ACC-03763,5232.64,2026-09-03 13:00:00,True
C12835,ACC-02401,8772.71,2026-09-07 21:00:00,True
C12836,ACC-07210,13630.84,2026-08-28 04:00:00,True
C12837,ACC-06178,45205.9,2026-08-24 18:00:00,True
C12838,ACC-01546,8947.2,2026-08-19 09:00:00,True
C12839,ACC-05676,13059.48,2026-09-03 08:00:00,True
C12840,ACC-06518,12113.06,2026-09-08 09:00:00,True
C12841,ACC-07166,9664.5,2026-08-26 20:00:00,True
C12842,ACC-01846,10443.78,2026-08-16 09:00:00,True
C12843,ACC-02189,7410.96,2026-08-22 06:00:00,True
C12844,ACC-06749,11787.83,2026-09-07 16:00:00,True
C12845,ACC-01674,60054.68,2026-08-26 06:00:00,True
C12846,ACC-04197,12202.86,2026-08-27 19:00:00,True
C12847,ACC-00825,5106.72,2026-08-25 12:00:00,True
C12848,ACC-04474,13203.49,2026-09-05 06:00:00,True
C12849,ACC-07532,10860.9,2026-08-16 12:00:00,True
C12850,ACC-06942,6120.15,2026-08-30 23:00:00,True
C12851,ACC-02716,10238.7,2026-09-05 17:00:00,True
C12852,ACC-00163,11883.97,2026-09-10 05:00:00,True
C12853,ACC-00832,11368.33,2026-08-30 21:00:00,True
C12854,ACC-04450,12292.61,2026-08-26 04:00:00,True
C12855,ACC-07420,6197.01,2026-08-14 17:00:00,True
C12856,ACC-05300,14166.72,2026-08-17 23:00:00,True
C12857,ACC-02199,7137.02,2026-08-21 15:00:00,True
C12858,ACC-05027,12920.83,2026-08-29 17:00:00,True
C12859,ACC-01784,5762.52,2026-09-06 11:00:00,True
C12860,ACC-04124,13085.14,2026-08-22 10:00:00,True
C12861,ACC-07950,70438.24,2026-08-13 20:00:00,True
C12862,ACC-02320,7376.49,2026-08-17 02:00:00,True
C12863,ACC-03499,9353.71,2026-08-28 23:00:00,True
C12864,ACC-07421,36254.58,2026-08-15 13:00:00,True
C12865,ACC-04839,23227.35,2026-08-29 00:00:00,True
C12866,ACC-03464,13963.6,2026-09-03 03:00:00,True
C12867,ACC-03932,14851.47,2026-09-09 20:00:00,True
C12868,ACC-06249,8426.09,2026-08-17 06:00:00,True
C12869,ACC-02702,13628.34,2026-09-02 21:00:00,True
C12870,ACC-00014,13937.25,2026-08-23 13:00:00,True
C12871,ACC-07779,5461.21,2026-09-05 23:00:00,True
C12872,ACC-06570,52228.41,2026-09-02 16:00:00,True
C12873,ACC-04074,10727.87,2026-08-21 14:00:00,True
C12874,ACC-02269,12666.28,2026-08-20 23:00:00,True
C12875,ACC-03831,13695.8,2026-08-23 00:00:00,True
C12876,ACC-02353,13302.82,2026-08-20 03:00:00,True
C12877,ACC-02501,12594.95,2026-08-20 17:00:00,True
C12878,ACC-00358,24381.8,2026-08-17 13:00:00,True
C12879,ACC-06336,5229.61,2026-08-21 14:00:00,True
C12880,ACC-07611,6550.01,2026-08-23 21:00:00,True
C12881,ACC-06051,9571.81,2026-08-21 09:00:00,True
C12882,ACC-05545,11419.36,2026-08-28 12:00:00,True
C12883,ACC-03076,7159.07,2026-09-04 13:00:00,True
C12884,ACC-07899,7281.1,2026-08-23 13:00:00,True
C12885,ACC-01956,8257.78,2026-08-22 05:00:00,True
C12886,ACC-06292,14078.6,2026-08-19 17:00:00,True
C12887,ACC-07075,13985.22,2026-08-21 05:00:00,True
C12888,ACC-00460,11572.59,2026-08-25 08:00:00,True
C12889,ACC-07454,13359.71,2026-08-24 12:00:00,True
C12890,ACC-06946,37330.57,2026-09-01 12:00:00,True
C12891,ACC-01754,13087.42,2026-08-23 21:00:00,True
C12892,ACC-05565,13306.14,2026-09-06 15:00:00,True
C12893,ACC-04226,13072.32,2026-09-06 06:00:00,True
C12894,ACC-07999,8368.52,2026-08-30 18:00:00,True
C12895,ACC-01760,51142.9,2026-08-17 09:00:00,True
C12896,ACC-05132,13337.1,2026-09-09 09:00:00,True
C12897,ACC-03343,37640.86,2026-08-17 00:00:00,True
C12898,ACC-01567,5168.18,2026-09-02 04:00:00,True
C12899,ACC-02827,9426.95,2026-08-25 22:00:00,True
C12900,ACC-07280,6623.12,2026-09-01 00:00:00,True
C12901,ACC-06694,13854.36,2026-08-18 22:00:00,True
C12902,ACC-01119,12629.66,2026-08-18 00:00:00,True
C12903,ACC-01715,6300.29,2026-08-27 15:00:00,True
C12904,ACC-06563,5194.62,2026-09-06 01:00:00,True
C12905,ACC-06720,12458.63,2026-08-16 10:00:00,True
C12906,ACC-01299,11253.9,2026-08-25 13:00:00,True
C12907,ACC-04705,14230.9,2026-08-26 00:00:00,True
C12908,ACC-07408,11992.8,2026-09-04 18:00:00,True
C12909,ACC-06990,12691.13,2026-08-22 10:00:00,True
C12910,ACC-01376,8972.79,2026-09-02 12:00:00,True
C12911,ACC-03608,10335.36,2026-08-24 15:00:00,True
C12912,ACC-01827,6984.39,2026-09-08 06:00:00,True
C12913,ACC-01003,5891.87,2026-08-27 05:00:00,True
C12914,ACC-02973,59659.85,2026-09-06 02:00:00,True
C12915,ACC-03902,8759.81,2026-08-23 01:00:00,True
C12916,ACC-06457,9474.89,2026-09-04 06:00:00,True
C12917,ACC-04754,7967.28,2026-08-19 19:00:00,True
C12918,ACC-01789,5491.84,2026-09-01 18:00:00,True
C12919,ACC-00829,8230.23,2026-09-04 18:00:00,True
C12920,ACC-07286,7940.17,2026-09-06 00:00:00,True
C12921,ACC-02721,9311.6,2026-09-09 09:00:00,True
C12922,ACC-04111,7365.08,2026-09-01 11:00:00,True
C12923,ACC-04132,7501.26,2026-09-03 15:00:00,True
C12924,ACC-07157,9703.98,2026-09-07 00:00:00,True
C12925,ACC-02543,14050.43,2026-09-07 08:00:00,True
C12926,ACC-05057,11672.76,2026-08-17 21:00:00,True
C12927,ACC-06276,5751.79,2026-09-05 07:00:00,True
C12928,ACC-07706,11390.62,2026-08-15 07:00:00,True
C12929,ACC-00083,10362.44,2026-08-25 18:00:00,True
C12930,ACC-05585,11282.66,2026-09-05 09:00:00,True
C12931,ACC-07812,14305.86,2026-09-01 20:00:00,True
C12932,ACC-03325,10725.2,2026-08-28 07:00:00,True
C12933,ACC-02362,94168.43,2026-08-30 13:00:00,True
C12934,ACC-01178,9783.21,2026-09-06 22:00:00,True
C12935,ACC-07077,13609.04,2026-09-09 00:00:00,True
C12936,ACC-03614,14003.13,2026-08-26 05:00:00,True
C12937,ACC-06826,51468.54,2026-08-25 08:00:00,True
C12938,ACC-01278,8660.4,2026-08-13 15:00:00,True
C12939,ACC-01379,93486.88,2026-08-17 02:00:00,True
C12940,ACC-05594,12983.85,2026-08-14 02:00:00,True
C12941,ACC-06278,12296.37,2026-08-21 14:00:00,True
C12942,ACC-05287,9331.51,2026-08-19 19:00:00,True
C12943,ACC-05707,12167.51,2026-08-17 17:00:00,True
C12944,ACC-04913,14690.66,2026-09-01 20:00:00,True
C12945,ACC-02992,51239.69,2026-08-21 08:00:00,True
C12946,ACC-03452,12691.07,2026-09-03 19:00:00,True
C12947,ACC-02388,5262.18,2026-08-20 07:00:00,True
C12948,ACC-02418,7749.0,2026-08-21 22:00:00,True
C12949,ACC-07388,73085.61,2026-08-17 10:00:00,True
C12950,ACC-04067,12555.67,2026-08-14 01:00:00,True
C12951,ACC-04072,12276.89,2026-08-29 00:00:00,True
C12952,ACC-02227,9566.35,2026-08-30 15:00:00,True
C12953,ACC-01154,11730.11,2026-09-09 12:00:00,True
C12954,ACC-00153,13997.67,2026-09-05 04:00:00,True
C12955,ACC-00774,8426.31,2026-09-04 13:00:00,True
C12956,ACC-06161,7512.06,2026-08-30 04:00:00,True
C12957,ACC-01346,9606.86,2026-08-25 00:00:00,True
C12958,ACC-03915,6403.54,2026-08-29 06:00:00,True
C12959,ACC-07201,7941.64,2026-08-14 17:00:00,True
C12960,ACC-01630,11339.49,2026-08-21 05:00:00,True
C12961,ACC-06534,10327.03,2026-09-05 15:00:00,True
C12962,ACC-02756,12895.35,2026-08-23 04:00:00,True
C12963,ACC-01237,13662.92,2026-08-15 05:00:00,True
C12964,ACC-00238,14604.75,2026-09-03 19:00:00,True
C12965,ACC-00577,8401.86,2026-08-23 09:00:00,True
C12966,ACC-01463,5796.07,2026-09-05 04:00:00,True
C12967,ACC-00781,6866.02,2026-08-20 02:00:00,True
C12968,ACC-03009,12224.21,2026-08-17 02:00:00,True
C12969,ACC-06280,14139.54,2026-08-26 07:00:00,True
C12970,ACC-07439,6676.79,2026-08-31 00:00:00,True
C12971,ACC-01598,9036.51,2026-08-23 07:00:00,True
C12972,ACC-03954,13683.34,2026-08-23 05:00:00,True
C12973,ACC-04013,10297.41,2026-09-03 02:00:00,True
C12974,ACC-07430,8700.52,2026-08-15 15:00:00,True
C12975,ACC-01689,6062.11,2026-09-02 20:00:00,True
C12976,ACC-07925,29055.75,2026-08-19 00:00:00,True
C12977,ACC-03593,9842.49,2026-08-25 17:00:00,True
C12978,ACC-00215,45385.62,2026-09-09 06:00:00,True
C12979,ACC-05730,7657.54,2026-09-09 17:00:00,True
C12980,ACC-04141,11971.26,2026-08-14 08:00:00,True
C12981,ACC-06512,61140.46,2026-08-21 09:00:00,True
C12982,ACC-00875,9021.94,2026-08-24 01:00:00,True
C12983,ACC-05083,10574.07,2026-09-06 02:00:00,True
C12984,ACC-05687,9160.83,2026-08-15 23:00:00,True
C12985,ACC-02369,10064.39,2026-08-30 18:00:00,True
C12986,ACC-03347,10389.15,2026-08-15 22:00:00,True
C12987,ACC-01136,13625.93,2026-09-02 03:00:00,True
C12988,ACC-07176,23429.99,2026-09-05 21:00:00,True
C12989,ACC-00945,8725.04,2026-08-16 03:00:00,True
C12990,ACC-06766,11473.4,2026-09-02 18:00:00,True
C12991,ACC-03140,14584.61,2026-09-03 10:00:00,True
C12992,ACC-00060,13773.72,2026-09-05 16:00:00,True
C12993,ACC-02627,12993.12,2026-08-15 09:00:00,True
C12994,ACC-03863,5692.43,2026-08-14 02:00:00,True
C12995,ACC-02927,31976.37,2026-09-10 02:00:00,True
C12996,ACC-04923,8662.94,2026-09-10 08:00:00,True
C12997,ACC-07991,12036.84,2026-08-24 13:00:00,True
C12998,ACC-05146,7091.51,2026-08-30 03:00:00,True
C12999,ACC-03202,7184.39,2026-09-07 20:00:00,True
C13000,ACC-02523,12075.66,2026-08-15 07:00:00,True
C13001,ACC-05644,12370.46,2026-08-16 09:00:00,True
C13002,ACC-03862,57054.89,2026-09-04 10:00:00,True
C13003,ACC-07981,6650.59,2026-09-09 19:00:00,True
C13004,ACC-05901,63949.93,2026-08-26 00:00:00,True
C13005,ACC-04779,9395.37,2026-09-04 14:00:00,True
C13006,ACC-06400,9687.72,2026-09-06 16:00:00,True
C13007,ACC-07802,11874.83,2026-09-07 22:00:00,True
C13008,ACC-03381,44255.88,2026-09-03 22:00:00,True
C13009,ACC-05012,6438.73,2026-08-23 19:00:00,True
C13010,ACC-07690,11533.2,2026-09-05 02:00:00,True
C13011,ACC-06086,12893.52,2026-08-19 05:00:00,True
C13012,ACC-01244,7031.87,2026-08-13 19:00:00,True
C13013,ACC-05952,7667.78,2026-08-24 03:00:00,True
C13014,ACC-04031,12247.86,2026-09-06 21:00:00,True
C13015,ACC-06343,12436.6,2026-08-26 13:00:00,True
C13016,ACC-04602,6615.62,2026-08-26 05:00:00,True
C13017,ACC-01265,7471.35,2026-08-29 03:00:00,True
C13018,ACC-03861,8326.24,2026-09-09 18:00:00,True
C13019,ACC-00411,10776.09,2026-08-14 04:00:00,True
C13020,ACC-04055,11112.13,2026-08-16 21:00:00,True
C13021,ACC-06155,6804.6,2026-08-18 09:00:00,True
C13022,ACC-00900,23557.25,2026-08-26 17:00:00,True
C13023,ACC-03439,9889.45,2026-08-16 19:00:00,True
C13024,ACC-07849,56817.18,2026-08-15 15:00:00,True
C13025,ACC-07914,14540.94,2026-08-30 07:00:00,True
C13026,ACC-04004,10705.16,2026-08-13 13:00:00,True
C13027,ACC-06067,5228.41,2026-08-14 10:00:00,True
C13028,ACC-03809,10771.88,2026-09-05 16:00:00,True
C13029,ACC-02098,14418.28,2026-08-16 13:00:00,True
C13030,ACC-06012,30360.2,2026-08-18 01:00:00,True
C13031,ACC-00136,6209.57,2026-09-05 11:00:00,True
C13032,ACC-03933,9464.91,2026-08-18 11:00:00,True
C13033,ACC-06904,11617.18,2026-08-18 02:00:00,True
C13034,ACC-06774,14324.02,2026-08-24 22:00:00,True
C13035,ACC-00369,83186.96,2026-09-03 17:00:00,True
C13036,ACC-05849,11253.48,2026-08-20 00:00:00,True
C13037,ACC-02767,47998.03,2026-09-06 02:00:00,True
C13038,ACC-03187,13104.65,2026-08-29 10:00:00,True
C13039,ACC-00287,5012.36,2026-08-17 16:00:00,True
C13040,ACC-06120,11669.51,2026-09-03 14:00:00,True
C13041,ACC-02558,44555.61,2026-08-22 01:00:00,True
C13042,ACC-04261,13463.42,2026-09-06 06:00:00,True
C13043,ACC-04405,88957.14,2026-09-02 10:00:00,True
C13044,ACC-04375,7282.01,2026-09-09 23:00:00,True
C13045,ACC-00736,54013.61,2026-09-06 03:00:00,True
C13046,ACC-00704,7512.81,2026-09-05 05:00:00,True
C13047,ACC-07928,6368.59,2026-08-15 09:00:00,True
C13048,ACC-00267,9617.46,2026-08-16 04:00:00,True
C13049,ACC-05752,5441.24,2026-09-10 09:00:00,True
C13050,ACC-06811,52686.95,2026-09-09 09:00:00,True
C13051,ACC-07758,5538.83,2026-09-07 05:00:00,True
C13052,ACC-02026,8321.39,2026-08-19 05:00:00,True
C13053,ACC-03913,8611.21,2026-09-09 03:00:00,True
C13054,ACC-00327,9920.33,2026-08-25 04:00:00,True
C13055,ACC-03746,6749.81,2026-09-04 00:00:00,True
C13056,ACC-06890,5247.9,2026-08-19 06:00:00,True
C13057,ACC-02776,6817.26,2026-08-22 23:00:00,True
C13058,ACC-00256,11763.66,2026-08-23 20:00:00,True
