withdrawal_id,account_id,atm_id,amount,timestamp,is_fraud,case_id,is_synthetic
WD-000666,ACC-00442,ATM-097,472.39,2026-08-20 04:00:00,0,,True
WD-000667,ACC-00639,ATM-132,232.63,2026-08-19 19:00:00,0,,True
WD-000668,ACC-00348,ATM-025,1053.21,2026-08-18 09:00:00,0,,True
WD-000669,ACC-00229,ATM-168,2737.72,2026-08-14 11:00:00,0,,True
WD-000670,ACC-00045,ATM-070,2912.09,2026-08-14 05:00:00,0,,True
WD-000671,ACC-00722,ATM-041,414.74,2026-08-21 10:00:00,0,,True
WD-000672,ACC-00182,ATM-039,562.37,2026-08-15 07:00:00,0,,True
WD-000673,ACC-00801,ATM-020,1923.35,2026-08-31 20:00:00,0,,True
WD-000674,ACC-00679,ATM-029,3585.02,2026-08-24 08:00:00,0,,True
WD-000675,ACC-00891,ATM-112,2762.86,2026-08-23 21:00:00,0,,True
WD-000676,ACC-00412,ATM-077,4478.78,2026-09-06 18:00:00,0,,True
WD-000677,ACC-00113,ATM-136,1700.91,2026-08-23 19:00:00,0,,True
WD-000678,ACC-00060,ATM-100,1615.59,2026-09-01 08:00:00,0,,True
WD-000679,ACC-00858,ATM-173,104.7,2026-08-16 00:00:00,0,,True
WD-000680,ACC-00182,ATM-146,4647.54,2026-08-11 21:00:00,0,,True
WD-000681,ACC-00453,ATM-164,2669.65,2026-09-03 02:00:00,0,,True
WD-000682,ACC-00534,ATM-084,3902.1,2026-08-11 00:00:00,0,,True
WD-000683,ACC-00654,ATM-103,1480.67,2026-08-14 00:00:00,0,,True
WD-000684,ACC-00767,ATM-080,3897.85,2026-09-06 17:00:00,0,,True
WD-000685,ACC-00446,ATM-186,733.58,2026-08-31 15:00:00,0,,True
WD-000686,ACC-00185,ATM-029,3091.52,2026-08-18 23:00:00,0,,True
WD-000687,ACC-00829,ATM-038,977.32,2026-09-04 07:00:00,0,,True
WD-000688,ACC-00018,ATM-079,3481.87,2026-09-09 03:00:00,0,,True
WD-000689,ACC-00168,ATM-157,1339.38,2026-09-04 09:00:00,0,,True
WD-000690,ACC-00289,ATM-188,2479.43,2026-08-24 18:00:00,0,,True
WD-000691,ACC-00792,ATM-180,4342.62,2026-09-07 21:00:00,0,,True
WD-000692,ACC-00884,ATM-158,2287.92,2026-08-14 23:00:00,0,,True
WD-000693,ACC-00603,ATM-157,3010.9,2026-08-22 04:00:00,0,,True
WD-000694,ACC-00590,ATM-177,2681.55,2026-08-21 07:00:00,0,,True
WD-000695,ACC-00527,ATM-179,1075.9,2026-08-17 19:00:00,0,,True
WD-000696,ACC-00021,ATM-015,1174.77,2026-08-27 23:00:00,0,,True
WD-000697,ACC-00420,ATM-006,3713.75,2026-08-18 07:00:00,0,,True
WD-000698,ACC-00724,ATM-001,405.7,2026-08-30 06:00:00,0,,True
WD-000699,ACC-00766,ATM-042,2742.28,2026-09-03 19:00:00,0,,True
WD-000700,ACC-00406,ATM-049,4377.54,2026-09-10 02:00:00,0,,True
WD-000701,ACC-00647,ATM-012,1700.52,2026-09-05 04:00:00,0,,True
WD-000702,ACC-00251,ATM-136,4505.81,2026-08-23 14:00:00,0,,True
WD-000703,ACC-00002,ATM-091,2810.44,2026-09-04 23:00:00,0,,True
WD-000704,ACC-00863,ATM-158,937.49,2026-08-16 18:00:00,0,,True
WD-000705,ACC-00786,ATM-157,405.99,2026-08-27 00:00:00,0,,True
WD-000706,ACC-00547,ATM-179,2217.76,2026-08-14 22:00:00,0,,True
WD-000707,ACC-00775,ATM-112,4674.46,2026-08-14 05:00:00,0,,True
WD-000708,ACC-00182,ATM-143,4965.42,2026-09-03 20:00:00,0,,True
WD-000709,ACC-00625,ATM-099,3398.56,2026-08-13 06:00:00,0,,True
WD-000710,ACC-00220,ATM-124,2096.79,2026-08-18 10:00:00,0,,True
WD-000711,ACC-00518,ATM-087,3211.5,2026-08-12 16:00:00,0,,True
WD-000712,ACC-00987,ATM-139,4573.95,2026-08-17 00:00:00,0,,True
WD-000713,ACC-00182,ATM-102,2328.89,2026-09-02 23:00:00,0,,True
WD-000714,ACC-00566,ATM-079,4829.15,2026-09-07 12:00:00,0,,True
WD-000715,ACC-00997,ATM-020,1030.37,2026-08-19 20:00:00,0,,True
WD-000716,ACC-00811,ATM-041,1085.51,2026-09-02 14:00:00,0,,True
WD-000717,ACC-00624,ATM-040,585.83,2026-08-23 20:00:00,0,,True
WD-000718,ACC-00749,ATM-058,1811.71,2026-09-04 22:00:00,0,,True
WD-000719,ACC-00755,ATM-154,3668.78,2026-09-07 20:00:00,0,,True
WD-000720,ACC-00489,ATM-084,3570.41,2026-08-16 13:00:00,0,,True
WD-000721,ACC-00964,ATM-180,196.95,2026-08-10 21:00:00,0,,True
WD-000722,ACC-00505,ATM-099,565.36,2026-09-08 23:00:00,0,,True
WD-000723,ACC-00774,ATM-162,3644.42,2026-08-14 18:00:00,0,,True
WD-000724,ACC-00172,ATM-002,3210.54,2026-08-11 19:00:00,0,,True
WD-000725,ACC-00536,ATM-026,4295.87,2026-08-15 04:00:00,0,,True
WD-000726,ACC-00254,ATM-198,467.8,2026-09-05 22:00:00,0,,True
WD-000727,ACC-00622,ATM-114,4786.96,2026-09-06 22:00:00,0,,True
WD-000728,ACC-00941,ATM-129,3504.49,2026-08-29 18:00:00,0,,True
WD-000729,ACC-00430,ATM-149,4280.82,2026-08-21 05:00:00,0,,True
WD-000730,ACC-00555,ATM-178,1564.65,2026-08-19 21:00:00,0,,True
WD-000731,ACC-00183,ATM-189,3410.23,2026-08-18 13:00:00,0,,True
WD-000732,ACC-00155,ATM-180,2014.87,2026-08-29 14:00:00,0,,True
WD-000733,ACC-00977,ATM-103,2715.95,2026-08-17 07:00:00,0,,True
WD-000734,ACC-00627,ATM-091,2916.26,2026-09-07 08:00:00,0,,True
WD-000735,ACC-00332,ATM-115,1100.29,2026-08-21 20:00:00,0,,True
WD-000736,ACC-00608,ATM-145,4466.43,2026-09-05 02:00:00,0,,True
WD-000737,ACC-00334,ATM-058,3051.49,2026-08-19 23:00:00,0,,True
WD-000738,ACC-00644,ATM-163,144.26,2026-08-26 13:00:00,0,,True
WD-000739,ACC-00306,ATM-035,2938.72,2026-08-22 12:00:00,0,,True
WD-000740,ACC-00456,ATM-069,3174.27,2026-09-05 17:00:00,0,,True
WD-000741,ACC-00422,ATM-109,2992.3,2026-09-01 10:00:00,0,,True
WD-000742,ACC-00783,ATM-113,2913.06,2026-08-28 21:00:00,0,,True
WD-000743,ACC-00023,ATM-144,118.85,2026-08-15 17:00:00,0,,True
WD-000744,ACC-00469,ATM-079,3461.41,2026-08-26 04:00:00,0,,True
WD-000745,ACC-00573,ATM-091,3459.36,2026-08-13 18:00:00,0,,True
WD-000746,ACC-00292,ATM-104,1451.42,2026-08-10 20:00:00,0,,True
WD-000747,ACC-00199,ATM-156,4029.72,2026-08-14 03:00:00,0,,True
WD-000748,ACC-00116,ATM-106,2364.01,2026-08-31 22:00:00,0,,True
WD-000749,ACC-00532,ATM-162,1782.48,2026-08-28 13:00:00,0,,True
WD-000750,ACC-00596,ATM-138,4061.29,2026-09-07 00:00:00,0,,True
WD-000751,ACC-00300,ATM-199,2962.97,2026-09-10 04:00:00,0,,True
WD-000752,ACC-00297,ATM-081,148.39,2026-08-22 07:00:00,0,,True
WD-000753,ACC-00679,ATM-164,2622.37,2026-08-29 12:00:00,0,,True
WD-000754,ACC-00335,ATM-044,679.51,2026-08-13 11:00:00,0,,True
WD-000755,ACC-00168,ATM-103,783.75,2026-08-27 11:00:00,0,,True
WD-000756,ACC-00407,ATM-103,1520.4,2026-08-22 11:00:00,0,,True
WD-000757,ACC-00019,ATM-140,977.79,2026-08-24 04:00:00,0,,True
WD-000758,ACC-00368,ATM-134,611.44,2026-09-03 12:00:00,0,,True
WD-000759,ACC-00570,ATM-139,2908.36,2026-09-03 15:00:00,0,,True
WD-000760,ACC-00824,ATM-011,1716.41,2026-08-31 15:00:00,0,,True
WD-000761,ACC-00835,ATM-139,2800.22,2026-08-21 17:00:00,0,,True
WD-000762,ACC-00755,ATM-122,1383.37,2026-08-13 13:00:00,0,,True
WD-000763,ACC-00109,ATM-142,1803.4,2026-08-14 05:00:00,0,,True
WD-000764,ACC-00015,ATM-039,4634.73,2026-08-27 01:00:00,0,,True
WD-000765,ACC-00938,ATM-004,331.49,2026-09-04 11:00:00,0,,True
WD-000766,ACC-00696,ATM-089,3629.0,2026-08-16 15:00:00,0,,True
WD-000767,ACC-00413,ATM-027,3001.65,2026-08-13 17:00:00,0,,True
WD-000768,ACC-00365,ATM-166,1096.2,2026-08-12 01:00:00,0,,True
WD-000769,ACC-00397,ATM-075,575.75,2026-09-01 18:00:00,0,,True
WD-000770,ACC-00197,ATM-113,4895.86,2026-08-20 03:00:00,0,,True
WD-000771,ACC-00443,ATM-115,2890.46,2026-08-24 21:00:00,0,,True
WD-000772,ACC-00936,ATM-185,4570.1,2026-08-21 09:00:00,0,,True
WD-000773,ACC-00544,ATM-121,893.78,2026-08-12 16:00:00,0,,True
WD-000774,ACC-00823,ATM-009,253.03,2026-08-21 06:00:00,0,,True
WD-000775,ACC-00438,ATM-096,4453.92,2026-09-07 11:00:00,0,,True
WD-000776,ACC-00237,ATM-070,4602.78,2026-09-01 04:00:00,0,,True
WD-000777,ACC-00135,ATM-154,3017.0,2026-09-09 00:00:00,0,,True
WD-000778,ACC-00496,ATM-071,3359.8,2026-08-10 23:00:00,0,,True
WD-000779,ACC-00573,ATM-103,4110.65,2026-08-30 07:00:00,0,,True
WD-000780,ACC-00309,ATM-010,1951.37,2026-08-16 08:00:00,0,,True
WD-000781,ACC-00120,ATM-083,4559.79,2026-08-21 17:00:00,0,,True
WD-000782,ACC-00447,ATM-123,770.94,2026-08-11 23:00:00,0,,True
WD-000783,ACC-00787,ATM-046,1002.76,2026-08-14 07:00:00,0,,True
WD-000784,ACC-00128,ATM-156,138.78,2026-09-03 06:00:00,0,,True
WD-000785,ACC-00955,ATM-163,3272.83,2026-08-31 22:00:00,0,,True
WD-000786,ACC-00813,ATM-008,1367.24,2026-08-31 21:00:00,0,,True
WD-000787,ACC-00923,ATM-100,1587.51,2026-08-31 15:00:00,0,,True
WD-000788,ACC-00805,ATM-084,1924.59,2026-09-02 17:00:00,0,,True
WD-000789,ACC-00448,ATM-084,936.54,2026-08-14 05:00:00,0,,True
WD-000790,ACC-00548,ATM-058,1631.45,2026-08-26 10:00:00,0,,True
WD-000791,ACC-00993,ATM-036,1508.6,2026-08-18 01:00:00,0,,True
WD-000792,ACC-00224,ATM-027,914.5,2026-08-14 17:00:00,0,,True
WD-000793,ACC-00058,ATM-001,3731.01,2026-08-29 08:00:00,0,,True
WD-000794,ACC-00675,ATM-048,4737.87,2026-08-12 10:00:00,0,,True
WD-000795,ACC-00952,ATM-184,3917.75,2026-09-02 16:00:00,0,,True
WD-000796,ACC-00147,ATM-163,4852.56,2026-08-26 07:00:00,0,,True
WD-000797,ACC-00436,ATM-198,1426.43,2026-08-20 19:00:00,0,,True
WD-000798,ACC-00750,ATM-064,3125.68,2026-08-24 02:00:00,0,,True
WD-000799,ACC-00730,ATM-173,1674.02,2026-08-31 07:00:00,0,,True
WD-000800,ACC-00186,ATM-150,3376.11,2026-09-04 15:00:00,0,,True
WD-000801,ACC-00862,ATM-089,785.72,2026-08-14 02:00:00,0,,True
WD-000802,ACC-00104,ATM-104,666.72,2026-08-25 02:00:00,0,,True
WD-000803,ACC-00501,ATM-095,3113.24,2026-08-27 10:00:00,0,,True
WD-000804,ACC-00057,ATM-087,4589.56,2026-08-24 16:00:00,0,,True
WD-000805,ACC-00049,ATM-093,1611.72,2026-09-08 04:00:00,0,,True
WD-000806,ACC-00459,ATM-117,1605.56,2026-08-26 05:00:00,0,,True
WD-000807,ACC-00784,ATM-094,3229.28,2026-08-30 08:00:00,0,,True
WD-000808,ACC-00305,ATM-113,4381.84,2026-08-17 13:00:00,0,,True
WD-000809,ACC-00874,ATM-188,1549.4,2026-08-14 22:00:00,0,,True
WD-000810,ACC-00122,ATM-092,2944.85,2026-08-18 18:00:00,0,,True
WD-000811,ACC-00471,ATM-052,1373.79,2026-08-13 17:00:00,0,,True
WD-000812,ACC-00209,ATM-010,1733.51,2026-08-25 20:00:00,0,,True
WD-000813,ACC-00548,ATM-008,1189.0,2026-09-06 20:00:00,0,,True
WD-000814,ACC-00223,ATM-108,507.41,2026-08-16 10:00:00,0,,True
WD-000815,ACC-00705,ATM-052,1274.27,2026-08-20 20:00:00,0,,True
WD-000816,ACC-00941,ATM-154,4903.97,2026-08-28 11:00:00,0,,True
WD-000817,ACC-00526,ATM-122,2579.54,2026-08-13 07:00:00,0,,True
WD-000818,ACC-00832,ATM-143,434.76,2026-08-16 07:00:00,0,,True
WD-000819,ACC-00492,ATM-140,2428.57,2026-09-10 03:00:00,0,,True
WD-000820,ACC-00848,ATM-143,2230.5,2026-08-30 15:00:00,0,,True
WD-000821,ACC-00065,ATM-081,989.54,2026-08-26 14:00:00,0,,True
WD-000822,ACC-00314,ATM-105,1700.9,2026-08-20 06:00:00,0,,True
WD-000823,ACC-00949,ATM-084,3671.8,2026-08-25 20:00:00,0,,True
WD-000824,ACC-00052,ATM-026,2608.23,2026-08-14 09:00:00,0,,True
WD-000825,ACC-00365,ATM-109,3459.24,2026-09-04 03:00:00,0,,True
WD-000826,ACC-00286,ATM-098,2533.16,2026-08-17 21:00:00,0,,True
WD-000827,ACC-00454,ATM-191,1956.61,2026-09-04 18:00:00,0,,True
WD-000828,ACC-00829,ATM-102,2985.37,2026-09-08 03:00:00,0,,True
WD-000829,ACC-00230,ATM-054,4086.8,2026-09-05 18:00:00,0,,True
WD-000830,ACC-00620,ATM-148,1359.07,2026-08-28 16:00:00,0,,True
WD-000831,ACC-00813,ATM-111,1383.77,2026-08-13 02:00:00,0,,True
WD-000832,ACC-00054,ATM-157,2978.96,2026-08-23 12:00:00,0,,True
WD-000833,ACC-00707,ATM-010,649.61,2026-08-23 17:00:00,0,,True
WD-000834,ACC-00568,ATM-088,2450.48,2026-08-23 12:00:00,0,,True
WD-000835,ACC-00545,ATM-060,4180.04,2026-08-19 14:00:00,0,,True
WD-000836,ACC-00349,ATM-042,566.48,2026-09-07 19:00:00,0,,True
WD-000837,ACC-00609,ATM-105,3351.5,2026-09-01 03:00:00,0,,True
WD-000838,ACC-00175,ATM-167,1544.56,2026-09-01 13:00:00,0,,True
WD-000839,ACC-00961,ATM-132,3904.75,2026-08-31 17:00:00,0,,True
WD-000840,ACC-00770,ATM-172,3113.85,2026-08-26 18:00:00,0,,True
WD-000841,ACC-00380,ATM-113,936.41,2026-08-12 01:00:00,0,,True
WD-000842,ACC-00844,ATM-199,4460.18,2026-08-30 16:00:00,0,,True
WD-000843,ACC-00728,ATM-147,1807.79,2026-08-25 08:00:00,0,,True
WD-000844,ACC-00969,ATM-133,3735.3,2026-08-14 18:00:00,0,,True
WD-000845,ACC-00053,ATM-046,802.95,2026-08-26 13:00:00,0,,True
WD-000846,ACC-00598,ATM-119,3682.53,2026-08-21 15:00:00,0,,True
WD-000847,ACC-00919,ATM-170,4244.07,2026-08-15 10:00:00,0,,True
WD-000848,ACC-00840,ATM-036,1566.27,2026-08-24 06:00:00,0,,True
WD-000849,ACC-00655,ATM-156,4545.79,2026-08-27 10:00:00,0,,True
WD-000850,ACC-00474,ATM-004,4638.53,2026-08-16 18:00:00,0,,True
WD-000851,ACC-00542,ATM-077,4587.93,2026-09-02 02:00:00,0,,True
WD-000852,ACC-00831,ATM-026,3970.55,2026-08-16 06:00:00,0,,True
WD-000853,ACC-00436,ATM-128,3826.69,2026-09-04 20:00:00,0,,True
WD-000854,ACC-00401,ATM-134,613.57,2026-09-04 13:00:00,0,,True
WD-000855,ACC-00223,ATM-164,245.46,2026-08-24 20:00:00,0,,True
WD-000856,ACC-00350,ATM-193,2228.65,2026-08-24 09:00:00,0,,True
WD-000857,ACC-00794,ATM-021,2932.8,2026-08-21 21:00:00,0,,True
WD-000858,ACC-00855,ATM-138,490.95,2026-08-11 02:00:00,0,,True
WD-000859,ACC-00591,ATM-003,4448.79,2026-09-09 13:00:00,0,,True
WD-000860,ACC-00815,ATM-159,3317.79,2026-08-13 13:00:00,0,,True
WD-000861,ACC-00587,ATM-162,4245.02,2026-08-15 09:00:00,0,,True
WD-000862,ACC-00456,ATM-120,2927.75,2026-08-30 02:00:00,0,,True
WD-000863,ACC-00152,ATM-144,4321.07,2026-08-11 23:00:00,0,,True
WD-000864,ACC-00600,ATM-054,1182.95,2026-08-16 01:00:00,0,,True
WD-000865,ACC-00092,ATM-161,4162.39,2026-08-30 13:00:00,0,,True
WD-000866,ACC-00517,ATM-138,3779.2,2026-08-16 13:00:00,0,,True
WD-000867,ACC-00476,ATM-192,158.25,2026-08-14 15:00:00,0,,True
WD-000868,ACC-00327,ATM-050,720.03,2026-08-29 12:00:00,0,,True
WD-000869,ACC-00765,ATM-191,695.54,2026-08-23 05:00:00,0,,True
WD-000870,ACC-00807,ATM-150,491.12,2026-09-02 19:00:00,0,,True
WD-000871,ACC-00129,ATM-147,4925.32,2026-09-01 08:00:00,0,,True
WD-000872,ACC-00662,ATM-081,1812.85,2026-09-02 13:00:00,0,,True
WD-000873,ACC-00437,ATM-011,2912.44,2026-08-18 20:00:00,0,,True
WD-000874,ACC-00336,ATM-137,4008.25,2026-08-13 20:00:00,0,,True
WD-000875,ACC-00735,ATM-032,309.31,2026-08-31 11:00:00,0,,True
WD-000876,ACC-00901,ATM-035,1566.75,2026-08-18 22:00:00,0,,True
WD-000877,ACC-00212,ATM-103,441.43,2026-08-30 14:00:00,0,,True
WD-000878,ACC-00815,ATM-136,2531.33,2026-08-29 00:00:00,0,,True
WD-000879,ACC-00144,ATM-113,486.44,2026-08-19 01:00:00,0,,True
WD-000880,ACC-00522,ATM-185,3037.96,2026-08-23 05:00:00,0,,True
WD-000881,ACC-00215,ATM-091,1285.77,2026-08-22 11:00:00,0,,True
WD-000882,ACC-00722,ATM-002,3170.49,2026-08-24 02:00:00,0,,True
WD-000883,ACC-00999,ATM-193,4223.62,2026-08-28 10:00:00,0,,True
WD-000884,ACC-00376,ATM-163,4782.57,2026-08-26 15:00:00,0,,True
WD-000885,ACC-00253,ATM-023,3288.24,2026-08-14 00:00:00,0,,True
WD-000886,ACC-00841,ATM-097,1273.1,2026-08-25 18:00:00,0,,True
WD-000887,ACC-00191,ATM-092,1798.92,2026-08-13 09:00:00,0,,True
WD-000888,ACC-00104,ATM-098,1521.87,2026-08-28 15:00:00,0,,True
WD-000889,ACC-00629,ATM-011,3334.12,2026-08-14 20:00:00,0,,True
WD-000890,ACC-00933,ATM-062,2410.53,2026-09-04 22:00:00,0,,True
WD-000891,ACC-00029,ATM-041,2769.04,2026-08-27 16:00:00,0,,True
WD-000892,ACC-00388,ATM-105,122.96,2026-08-12 05:00:00,0,,True
WD-000893,ACC-00303,ATM-046,2654.08,2026-08-29 04:00:00,0,,True
WD-000894,ACC-00263,ATM-018,4103.3,2026-08-19 23:00:00,0,,True
WD-000895,ACC-00079,ATM-009,4477.18,2026-08-21 14:00:00,0,,True
WD-000896,ACC-00473,ATM-083,3209.57,2026-09-04 02:00:00,0,,True
WD-000897,ACC-00549,ATM-163,4603.33,2026-08-28 04:00:00,0,,True
WD-000898,ACC-00044,ATM-096,4820.34,2026-09-09 06:00:00,0,,True
WD-000899,ACC-00686,ATM-144,2779.63,2026-09-05 21:00:00,0,,True
WD-000900,ACC-00220,ATM-003,1393.89,2026-08-25 23:00:00,0,,True
WD-000901,ACC-00214,ATM-109,758.17,2026-08-13 20:00:00,0,,True
WD-000902,ACC-00894,ATM-027,1390.16,2026-09-01 15:00:00,0,,True
WD-000903,ACC-00278,ATM-117,668.69,2026-08-16 18:00:00,0,,True
WD-000904,ACC-00236,ATM-152,1653.24,2026-09-04 12:00:00,0,,True
WD-000905,ACC-00590,ATM-106,2918.15,2026-09-08 23:00:00,0,,True
WD-000906,ACC-00508,ATM-103,1374.63,2026-08-16 15:00:00,0,,True
WD-000907,ACC-00881,ATM-156,3170.81,2026-08-19 12:00:00,0,,True
WD-000908,ACC-00584,ATM-045,948.35,2026-08-24 04:00:00,0,,True
WD-000909,ACC-00962,ATM-158,2594.82,2026-08-17 04:00:00,0,,True
WD-000910,ACC-00893,ATM-082,3796.55,2026-08-30 09:00:00,0,,True
WD-000911,ACC-00877,ATM-181,1261.93,2026-08-15 02:00:00,0,,True
WD-000912,ACC-00551,ATM-192,4474.51,2026-09-05 21:00:00,0,,True
WD-000913,ACC-00127,ATM-117,1402.82,2026-09-04 12:00:00,0,,True
WD-000914,ACC-00658,ATM-109,4049.62,2026-08-10 19:00:00,0,,True
WD-000915,ACC-00123,ATM-028,3812.04,2026-08-15 04:00:00,0,,True
WD-000916,ACC-00795,ATM-185,3851.77,2026-09-09 06:00:00,0,,True
WD-000917,ACC-00313,ATM-054,2994.17,2026-08-16 20:00:00,0,,True
WD-000918,ACC-00923,ATM-017,2585.56,2026-09-03 19:00:00,0,,True
WD-000919,ACC-00482,ATM-114,3294.31,2026-08-29 20:00:00,0,,True
WD-000920,ACC-00228,ATM-188,1246.78,2026-08-29 03:00:00,0,,True
WD-000921,ACC-00780,ATM-122,2302.58,2026-08-15 04:00:00,0,,True
WD-000922,ACC-00097,ATM-060,3615.55,2026-08-22 12:00:00,0,,True
WD-000923,ACC-00638,ATM-029,4716.19,2026-08-30 06:00:00,0,,True
WD-000924,ACC-00525,ATM-164,4379.4,2026-09-10 07:00:00,0,,True
WD-000925,ACC-00559,ATM-033,2039.9,2026-08-30 04:00:00,0,,True
WD-000926,ACC-00807,ATM-043,4852.45,2026-08-12 04:00:00,0,,True
WD-000927,ACC-00070,ATM-168,4252.17,2026-08-14 05:00:00,0,,True
WD-000928,ACC-00916,ATM-022,3094.94,2026-08-17 16:00:00,0,,True
WD-000929,ACC-00365,ATM-116,2362.94,2026-09-10 04:00:00,0,,True
WD-000930,ACC-00777,ATM-072,424.8,2026-09-08 14:00:00,0,,True
WD-000931,ACC-00707,ATM-127,3478.39,2026-08-14 14:00:00,0,,True
WD-000932,ACC-00279,ATM-026,2868.63,2026-09-05 04:00:00,0,,True
WD-000933,ACC-00381,ATM-200,1276.97,2026-08-23 16:00:00,0,,True
WD-000934,ACC-00078,ATM-016,3144.78,2026-08-18 17:00:00,0,,True
WD-000935,ACC-00317,ATM-026,4778.28,2026-08-12 08:00:00,0,,True
WD-000936,ACC-00148,ATM-193,1457.53,2026-08-10 22:00:00,0,,True
WD-000937,ACC-00029,ATM-151,3677.93,2026-08-23 21:00:00,0,,True
WD-000938,ACC-00155,ATM-191,2009.9,2026-09-01 18:00:00,0,,True
WD-000939,ACC-00417,ATM-053,998.33,2026-08-30 10:00:00,0,,True
WD-000940,ACC-00508,ATM-077,3987.91,2026-09-05 03:00:00,0,,True
WD-000941,ACC-00015,ATM-068,4178.67,2026-08-18 16:00:00,0,,True
WD-000942,ACC-00690,ATM-055,944.72,2026-09-07 09:00:00,0,,True
WD-000943,ACC-00547,ATM-160,352.93,2026-09-04 03:00:00,0,,True
WD-000944,ACC-00392,ATM-135,2214.94,2026-08-19 00:00:00,0,,True
WD-000945,ACC-00221,ATM-013,2426.97,2026-09-05 19:00:00,0,,True
WD-000946,ACC-00409,ATM-115,3502.85,2026-09-05 11:00:00,0,,True
WD-000947,ACC-00957,ATM-039,3917.28,2026-09-08 17:00:00,0,,True
WD-000948,ACC-00344,ATM-200,3982.87,2026-08-28 23:00:00,0,,True
WD-000949,ACC-00739,ATM-035,443.38,2026-08-30 06:00:00,0,,True
WD-000950,ACC-00420,ATM-140,2958.62,2026-09-10 02:00:00,0,,True
WD-000951,ACC-00477,ATM-122,3064.08,2026-09-10 11:00:00,0,,True
WD-000952,ACC-00099,ATM-127,1292.64,2026-08-30 18:00:00,0,,True
WD-000953,ACC-00989,ATM-004,227.38,2026-08-27 06:00:00,0,,True
WD-000954,ACC-00631,ATM-119,538.43,2026-08-17 11:00:00,0,,True
WD-000955,ACC-00671,ATM-116,941.16,2026-09-08 09:00:00,0,,True
WD-000956,ACC-00210,ATM-139,4083.68,2026-08-23 11:00:00,0,,True
WD-000957,ACC-00762,ATM-131,2415.81,2026-09-07 16:00:00,0,,True
WD-000958,ACC-00400,ATM-127,798.42,2026-09-07 12:00:00,0,,True
WD-000959,ACC-00824,ATM-065,1649.45,2026-08-11 14:00:00,0,,True
WD-000960,ACC-00793,ATM-072,3743.06,2026-08-16 09:00:00,0,,True
WD-000961,ACC-00508,ATM-029,2890.45,2026-08-24 10:00:00,0,,True
WD-000962,ACC-00486,ATM-002,2328.46,2026-09-01 05:00:00,0,,True
WD-000963,ACC-00417,ATM-014,4917.93,2026-09-06 05:00:00,0,,True
WD-000964,ACC-00778,ATM-078,1536.37,2026-08-16 08:00:00,0,,True
WD-000965,ACC-00189,ATM-093,806.7,2026-08-21 00:00:00,0,,True
WD-000966,ACC-00016,ATM-037,1777.37,2026-09-03 18:00:00,0,,True
WD-000967,ACC-00277,ATM-194,503.18,2026-08-10 13:00:00,0,,True
WD-000968,ACC-00936,ATM-171,3679.08,2026-08-23 04:00:00,0,,True
WD-000969,ACC-00313,ATM-190,4134.13,2026-08-15 21:00:00,0,,True
WD-000970,ACC-00905,ATM-047,1941.56,2026-09-10 06:00:00,0,,True
WD-000971,ACC-00691,ATM-047,2161.26,2026-08-21 01:00:00,0,,True
WD-000972,ACC-00324,ATM-025,1200.78,2026-09-05 21:00:00,0,,True
WD-000973,ACC-00419,ATM-021,3292.57,2026-08-22 03:00:00,0,,True
WD-000974,ACC-00738,ATM-143,218.12,2026-08-20 08:00:00,0,,True
WD-000975,ACC-00277,ATM-089,4153.09,2026-08-29 18:00:00,0,,True
WD-000976,ACC-00554,ATM-090,648.54,2026-09-09 08:00:00,0,,True
WD-000977,ACC-00109,ATM-028,2917.37,2026-09-07 02:00:00,0,,True
WD-000978,ACC-00979,ATM-138,2949.07,2026-08-15 10:00:00,0,,True
WD-000979,ACC-00175,ATM-111,2748.41,2026-08-28 14:00:00,0,,True
WD-000980,ACC-00293,ATM-188,3072.59,2026-08-23 23:00:00,0,,True
WD-000981,ACC-00262,ATM-123,2824.41,2026-08-15 20:00:00,0,,True
WD-000982,ACC-00691,ATM-108,721.82,2026-08-27 00:00:00,0,,True
WD-000983,ACC-00061,ATM-003,2550.98,2026-09-02 03:00:00,0,,True
WD-000984,ACC-00468,ATM-067,215.81,2026-08-18 05:00:00,0,,True
WD-000985,ACC-00449,ATM-169,2831.7,2026-09-07 18:00:00,0,,True
WD-000986,ACC-00113,ATM-147,259.39,2026-08-31 17:00:00,0,,True
WD-000987,ACC-00867,ATM-146,740.08,2026-08-28 03:00:00,0,,True
WD-000988,ACC-00045,ATM-013,2077.95,2026-08-17 13:00:00,0,,True
WD-000989,ACC-00783,ATM-136,4673.12,2026-08-17 06:00:00,0,,True
WD-000990,ACC-00403,ATM-156,4813.54,2026-08-21 08:00:00,0,,True
WD-000991,ACC-00854,ATM-051,3948.57,2026-09-03 04:00:00,0,,True
WD-000992,ACC-00554,ATM-069,2598.32,2026-09-01 22:00:00,0,,True
WD-000993,ACC-00968,ATM-011,2570.43,2026-09-07 05:00:00,0,,True
WD-000994,ACC-00588,ATM-136,2110.07,2026-09-01 23:00:00,0,,True
WD-000995,ACC-00192,ATM-038,3600.64,2026-09-10 07:00:00,0,,True
WD-000996,ACC-00068,ATM-043,1076.58,2026-08-17 21:00:00,0,,True
WD-000997,ACC-00703,ATM-191,827.08,2026-09-10 01:00:00,0,,True
WD-000998,ACC-00925,ATM-085,107.3,2026-09-04 06:00:00,0,,True
WD-000999,ACC-00003,ATM-016,201.04,2026-08-23 20:00:00,0,,True
